"issueId";0;"issueTypeCode"
1290136;"O_CO02";"O_CO02"
1290223;"O_CO01";"O_RE03"
1290258;"R_4F04";"R_4F05"
1290302;"D_4F01";"D_4F01"
1290910;"O_HU01";"O_CR06"
1291990;"O_CO08";"O_CO08"
1293337;"D_4F01";"D_4F01"
1293338;"D_4F01";"D_4F01"
1293340;"D_4F01";"D_4F01"
1293520;"D_4F01";"D_4F01"
1293530;"D_4F01";"D_4F01"
1293768;"D_4F01";"D_4F01"
1294447;"O_CO02";"O_CO02"
1294481;"O_CO04";"R_4F09"
1294539;"O_CR09";"O_CR09"
1294559;"S_CO04";"S_CO04"
1294875;"O_HU01";"O_HU01"
1297690;"O_CR09";"O_CR09"
1298400;"O_CO02";"O_CO02"
1298608;"O_CR09";"O_CR09"
1298756;"D_4F01";"D_4F01"
1298774;"S_CO04";"R_4F09"
1298784;"O_CO08";"O_CO08"
1299202;"O_CO03";"O_CO03"
1299842;"D_4F01";"D_4F01"
1299843;"D_4F01";"D_4F01"
1299845;"D_4F01";"D_4F01"
1300217;"D_4F01";"D_4F01"
1300231;"O_CR01";"O_CR01"
1300233;"O_CR01";"O_CR01"
1300264;"D_4F01";"D_4F01"
1303172;"O_CO01";"O_CR12"
1303551;"O_HU01";"O_CR06"
1303595;"D_4F01";"O_CR08"
1305247;"O_CR02";"O_CR02"
1305249;"O_CR01";"O_CR02"
1305252;"D_4F01";"D_4F01"
1305292;"R_4F09";"S_CO04"
1305371;"R_4F09";"R_4F03"
1305531;"D_4F01";"D_4F01"
1305956;"O_CO01";"O_CR06"
1306017;"R_4F09";"R_4F07"
1306038;"O_CR06";"O_CR06"
1306236;"O_CR07";"O_CR07"
1306373;"O_CO03";"O_CO03"
1306417;"D_4F01";"O_CO08"
1306524;"O_HU01";"R_4F09"
1309031;"R_4F09";"O_HU06"
1310789;"D_4F01";"D_4F01"
1310792;"O_CO01";"D_4F01"
1310818;"D_4F01";"D_4F01"
1310854;"R_4F04";"R_4F04"
1310864;"R_4F07";"O_CR12"
1311108;"O_CO08";"O_CO08"
1311295;"O_CO02";"O_CO03"
1311298;"O_CO02";"O_CO02"
1311299;"O_CO02";"O_CO02"
1311329;"O_CO02";"O_CO03"
1311330;"O_CO02";"O_CO03"
1311332;"O_CO02";"O_CO03"
1311336;"O_CO02";"O_CO03"
1311338;"O_CO02";"O_CO02"
1311339;"O_CO02";"O_CO02"
1311342;"O_CO02";"O_CO02"
1311345;"O_CO02";"O_CO02"
1311346;"O_CO02";"O_CO02"
1311517;"D_4F01";"D_4F01"
1311518;"D_4F01";"D_4F01"
1311655;"O_CR02";"O_CR02"
1311702;"D_4F01";"D_4F01"
1311978;"O_CO08";"O_CO08"
1312149;"O_CR01";"O_CR01"
1312151;"O_CR01";"O_CR01"
1312152;"O_CR01";"O_CR01"
1312402;"S_CO04";"S_CO04"
1312527;"O_CO08";"O_CO04"
1316568;"O_CR01";"O_CR02"
1316584;"O_CR02";"O_CR02"
1316592;"O_CR02";"O_CR02"
1316593;"O_CR02";"O_CR02"
1317080;"O_CO03";"O_CO03"
1317084;"O_CO03";"O_CO03"
1317086;"O_CO03";"O_CO02"
1317087;"O_CO02";"O_CO02"
1317089;"O_CO03";"O_CO02"
1317090;"O_CO03";"O_CO02"
1317106;"D_4F01";"D_4F01"
1317107;"D_4F01";"D_4F01"
1317388;"O_CO08";"O_CO08"
1317405;"O_CR02";"O_CR02"
1317422;"O_CO02";"O_CO02"
1317593;"O_CO04";"O_CO03"
1317988;"O_CO03";"O_CO03"
1318000;"O_CO02";"O_CO02"
1318018;"R_4F07";"O_CR06"
1318208;"O_CO02";"O_CO02"
1318211;"O_CO03";"O_CO03"
1318381;"O_CR01";"O_CR01"
1318551;"O_CO08";"O_CO08"
1318563;"D_4F01";"O_CR06"
1318864;"D_4F01";"O_CO08"
1321320;"O_HU06";"O_CO01"
1321325;"O_CO08";"O_CO08"
1321327;"O_CO08";"O_CO08"
1321333;"D_4F01";"O_CR08"
1321349;"O_CR03";"R_4F09"
1321769;"R_4F04";"O_CR01"
1321798;"O_HU06";"O_CO03"
1321831;"O_CO08";"O_CO08"
1322507;"O_CR01";"O_CR01"
1322827;"O_CO02";"O_CO03"
1322828;"O_CO03";"O_CO03"
1322831;"O_CO02";"O_CO03"
1322832;"O_CO02";"O_CO03"
1322834;"O_CO02";"O_CO02"
1322837;"O_CO02";"O_CO02"
1376248;"O_CR01";"O_CR06"
1376263;"D_4F01";"O_CR06"
1376847;"O_CO08";"O_CO08"
1376866;"O_CR06";"O_CR06"
1376992;"O_CR01";"O_CR01"
1377141;"O_CO06";"O_CO06"
1377201;"D_4F01";"D_4F01"
1377344;"O_CO08";"O_CO08"
1380659;"O_CR06";"O_CR06"
1380701;"O_CO03";"O_CO03"
1380702;"O_CR07";"O_CR07"
1380763;"O_CO04";"O_CO01"
1380777;"O_CO04";"O_CO04"
1382242;"O_CR07";"O_CR07"
1382727;"O_CO04";"O_CO03"
1383052;"D_4F01";"D_4F01"
1383378;"O_CO03";"O_CO03"
1383381;"O_CO02";"O_CO02"
1383477;"D_4F01";"D_4F01"
1383849;"S_CO03";"S_CO03"
1383852;"O_CR06";"O_CR06"
1383983;"D_4F01";"D_4F01"
1384597;"D_4F01";"D_4F01"
1384841;"S_CO03";"S_CO03"
1385070;"O_CR01";"O_CR01"
1387664;"R_4F07";"R_4F07"
1387692;"D_4F01";"D_4F01"
1388404;"O_CR02";"O_CR02"
1388869;"O_CO04";"O_CR01"
1390321;"O_CO03";"O_CO02"
1390323;"O_CO02";"O_CO02"
1390324;"O_CO02";"O_CO02"
1390394;"D_4F01";"D_4F01"
1390396;"D_4F01";"D_4F01"
1391009;"O_HU01";"O_HU01"
1391107;"O_CO02";"O_CO02"
1391341;"O_HU01";"O_HU01"
1391500;"D_4F01";"D_4F01"
1391675;"O_HU01";"O_HU01"
1391677;"O_HU01";"O_HU01"
1391731;"O_HU01";"O_HU01"
1395743;"O_CO02";"O_CO03"
1395746;"O_CO02";"O_CO03"
1395747;"O_CO02";"O_CO03"
1395748;"O_CO02";"O_CO03"
1395751;"O_CO02";"O_CO02"
1395755;"O_CO02";"O_CO02"
1395757;"O_CO02";"O_CO02"
1395870;"D_4F01";"D_4F01"
1396723;"D_4F01";"O_CR07"
1396732;"R_4F07";"R_4F09"
1396937;"S_CO04";"S_CO04"
1396950;"O_CR02";"O_CR03"
1397592;"O_CO06";"O_CO06"
1398012;"R_4F09";"O_RE03"
1398999;"O_CO08";"O_CO08"
1399302;"O_CO03";"R_4F09"
1399320;"O_CR01";"O_CR01"
1399353;"O_CR01";"D_4F01"
1399635;"O_CO08";"O_CO08"
1402237;"D_4F01";"D_4F01"
1402579;"R_4F07";"R_4F09"
1402671;"O_CR02";"D_4F01"
1402676;"O_CO03";"O_CO03"
1402861;"O_CO02";"O_CO02"
1402862;"O_CO03";"O_CO03"
1402982;"O_CO03";"O_CO03"
1403140;"O_CR06";"O_CR01"
1403146;"O_CO02";"O_CO02"
1403147;"O_CO02";"O_CO02"
1403278;"O_CR02";"O_CR03"
1403526;"O_CO02";"O_CO02"
1403527;"O_CO02";"O_CO02"
1403529;"O_CO02";"O_CO02"
1403542;"O_CO01";"O_CO06"
1403588;"O_CO03";"O_CO03"
1403589;"O_CO03";"O_CO03"
1403595;"O_CO02";"O_CO02"
1403596;"O_CO03";"O_CO02"
1403597;"O_CO03";"O_CO02"
1404175;"O_CO03";"O_CO03"
1404184;"O_HU01";"O_HU01"
1404188;"D_4F01";"R_4F09"
1404189;"O_CO08";"O_CO08"
1404580;"O_CO06";"O_CO06"
1404822;"O_CO02";"O_CO02"
1404900;"R_4F09";"O_CO04"
1405568;"O_CO06";"O_CO06"
1405995;"O_CO06";"O_CO06"
1406108;"O_CO08";"O_CO08"
1406111;"O_CR02";"O_CR02"
1406163;"O_CR07";"O_CR07"
1406193;"O_CO04";"D_4F01"
1406234;"O_CO06";"O_CO06"
1406290;"O_CO06";"O_CO06"
1406342;"D_4F01";"O_CO08"
1406370;"D_4F01";"D_4F01"
1406418;"D_4F01";"D_4F01"
1406736;"O_CO03";"O_CO03"
1407108;"O_CO06";"O_CO06"
1407146;"D_4F01";"D_4F01"
1408368;"O_CR06";"O_CR06"
1409265;"R_4F09";"R_4F09"
1409276;"S_CO04";"S_CO04"
1409282;"O_CO03";"O_CO03"
1409283;"O_CO03";"O_CO03"
1409432;"D_4F01";"R_4F09"
1410878;"D_4F01";"O_CR11"
1411215;"D_4F01";"D_4F01"
1411350;"O_CO03";"O_CO02"
1411362;"O_CO06";"O_CO06"
1411366;"S_CO01";"R_4F04"
1411738;"O_CO08";"O_CO08"
1411739;"O_CO02";"O_CO02"
1411753;"O_CO08";"O_CO08"
1411754;"O_CO08";"O_CO08"
1411831;"S_CO04";"S_CO04"
1411996;"R_4F09";"O_CO04"
1412145;"D_4F01";"D_4F01"
1412534;"O_CO08";"O_CO08"
1412544;"O_CO08";"O_CO08"
1412545;"O_CO08";"O_CO08"
1412560;"O_CO04";"O_CO04"
1412566;"O_CR01";"O_CR02"
1412803;"O_CO04";"O_CO03"
1414132;"O_CO04";"O_CO04"
1415225;"R_4F09";"R_4F09"
1415291;"O_CO03";"O_CO03"
1415293;"O_CO03";"O_CO03"
1415295;"O_CO03";"O_CO02"
1415298;"O_CO03";"O_CO02"
1415863;"S_CO04";"S_CO04"
1415887;"O_CO08";"O_CO08"
1417845;"O_CR01";"O_CR02"
1418207;"D_4F01";"O_CO08"
1418208;"D_4F01";"O_CO08"
1418413;"D_4F01";"D_4F01"
1418418;"D_4F01";"D_4F01"
1418631;"D_4F01";"O_CO08"
1418777;"D_4F01";"D_4F01"
1418847;"O_CR07";"O_RE03"
1420238;"O_CO02";"O_CO03"
1420240;"O_CO02";"O_CO03"
1420244;"O_CO02";"O_CO02"
1420247;"O_CO02";"O_CO02"
1420249;"O_CO02";"O_CO02"
1420253;"O_CO02";"O_CO02"
1420258;"O_CO02";"O_CO02"
1420262;"O_CO02";"O_CO02"
1420931;"O_CO02";"O_CO02"
1421303;"R_4F06";"R_4F06"
1421306;"O_CR01";"O_CR01"
1421396;"O_CO06";"O_CO06"
1421935;"D_4F01";"D_4F01"
1422494;"O_CO08";"O_CO08"
1422507;"O_CR02";"O_CR07"
1422629;"R_4F09";"O_RE03"
1422735;"O_CR06";"O_RE03"
1422884;"R_4F09";"R_4F09"
1422937;"O_CR07";"O_CR01"
1422954;"O_CO06";"O_CO06"
1423166;"D_4F01";"O_RE03"
1423624;"O_CO08";"O_CO08"
1423991;"O_CO02";"O_CO02"
1425306;"D_4F01";"D_4F01"
1425497;"R_4F09";"O_CO04"
1425519;"O_CR01";"O_CR01"
1425594;"O_CO08";"O_CO08"
1428530;"O_CO06";"O_CO06"
1428533;"O_CO06";"O_CO06"
1428563;"O_CO06";"O_CO06"
1428801;"D_4F01";"D_4F01"
1428802;"D_4F01";"D_4F01"
1429066;"O_CO08";"O_CO08"
1429068;"R_4F09";"R_4F04"
1429194;"O_CR01";"O_CR01"
1429201;"O_CR01";"O_CR01"
1429301;"O_CR01";"O_CR01"
1429352;"O_CO08";"O_CO08"
1429353;"O_CR01";"O_CR06"
1429371;"O_CO02";"O_CO02"
1429375;"O_CR01";"O_CR01"
1429398;"O_CR01";"O_CR01"
1429404;"O_CR01";"O_CR09"
1429441;"O_CR01";"O_CR01"
1429552;"S_CO04";"S_CO04"
1429764;"D_4F01";"O_CO08"
1429767;"D_4F01";"D_4F01"
1429769;"D_4F01";"D_4F01"
1429770;"D_4F01";"D_4F01"
1429771;"D_4F01";"O_CR02"
1429823;"O_CO08";"O_CO08"
1430091;"O_CR01";"O_CR01"
1430150;"O_CO02";"O_CO02"
1430166;"O_CO03";"O_CO03"
1431618;"R_4F04";"O_CR09"
1433366;"O_CR07";"O_CO07"
1435145;"S_CO03";"S_CO03"
1435183;"O_CO08";"O_CR01"
1435209;"O_CO04";"R_4F09"
1435211;"R_4F09";"R_4F09"
1435214;"O_CO08";"O_CO08"
1435215;"O_CO08";"O_CO08"
1435217;"O_CO08";"O_CR02"
1435308;"O_CO03";"O_CO03"
1435309;"O_CO06";"O_CO06"
1435320;"O_CO03";"O_CO03"
1435579;"D_4F01";"D_4F01"
1435581;"D_4F01";"O_CO08"
1436080;"O_CO08";"O_CO08"
1436098;"O_CO03";"O_CO03"
1436619;"O_CO02";"O_CO02"
1436629;"D_4F01";"S_CO04"
1436750;"O_CO06";"O_CO06"
1436857;"O_CO03";"O_CO03"
1436962;"O_CR09";"O_CR09"
1436973;"O_CO02";"O_CO02"
1437144;"R_4F09";"O_CR02"
1437145;"O_CO02";"O_CO02"
1437187;"S_CO04";"S_CO04"
1437517;"D_4F01";"D_4F01"
1437846;"O_CO03";"O_CO03"
1438099;"O_CO02";"O_CO02"
1438491;"O_CO03";"O_CO03"
1439589;"O_CR07";"O_CR07"
1441018;"O_CR01";"O_CR06"
1442176;"O_CR01";"O_CR01"
1442237;"O_CR01";"D_4F01"
1442257;"D_4F01";"D_4F01"
1442576;"D_4F01";"D_4F01"
1442693;"D_4F01";"D_4F01"
1442964;"O_CO08";"O_CO08"
1442971;"O_CO08";"O_CO08"
1443062;"D_4F01";"D_4F01"
1443071;"R_4F08";"R_4F08"
1443072;"O_CR06";"O_CR06"
1443075;"O_CR02";"O_CR12"
1443102;"R_4F09";"R_4F09"
1443600;"O_CO06";"O_CO06"
1443678;"O_CR06";"O_CR01"
1445739;"O_CO06";"O_CO06"
1446284;"O_CR01";"O_CR01"
1446285;"O_CR01";"O_CR01"
1447891;"M_4F03";"R_4F04"
1448165;"D_4F01";"D_4F01"
1448166;"D_4F01";"D_4F01"
1448456;"S_CO04";"S_CO04"
1448572;"D_4F01";"O_CR06"
1448574;"D_4F01";"D_4F01"
1448991;"O_CO03";"O_CO03"
1449223;"O_HU01";"O_HU01"
1449228;"D_4F01";"D_4F01"
1449478;"D_4F01";"D_4F01"
1449517;"O_CO08";"O_CO08"
1449529;"O_HU01";"D_4F01"
1449538;"O_CO08";"O_CO08"
1449682;"S_RE01";"S_CO01"
1453805;"O_CO08";"O_CR07"
1453853;"O_CO02";"O_CO03"
1453855;"O_CO02";"O_CO03"
1453858;"O_CO02";"O_CO03"
1453859;"O_CO02";"O_CO03"
1453863;"O_CO02";"O_CO02"
1453864;"O_CO02";"O_CO02"
1453865;"O_CO02";"O_CO02"
1454020;"O_CO02";"O_CO03"
1454071;"O_CO02";"O_CO03"
1454072;"O_CO02";"O_CO03"
1454074;"O_CO02";"O_CO02"
1454127;"O_CO02";"O_CO02"
1454128;"O_CO02";"O_CO02"
1454141;"R_4F04";"R_4F04"
1454160;"D_4F01";"D_4F01"
1454258;"R_4F04";"R_4F04"
1454345;"D_4F01";"D_4F01"
1454395;"O_CR09";"S_CO02"
1454431;"S_CO02";"R_4F06"
1454697;"O_CO02";"O_CO03"
1454700;"O_CO03";"O_CO03"
1454716;"D_4F01";"D_4F01"
1455347;"O_CR07";"O_CR07"
1455516;"O_CO08";"O_CO08"
1463071;"O_CO08";"O_CO08"
1463089;"O_CR01";"O_CR01"
1463093;"O_CR01";"O_CR01"
1463096;"O_CO08";"O_CO08"
1465072;"D_4F01";"D_4F01"
1467758;"D_4F01";"O_CR01"
1470050;"O_CR01";"O_CR01"
1470748;"D_4F01";"D_4F01"
1470909;"D_4F01";"D_4F01"
1472597;"D_4F01";"D_4F01"
1472753;"O_CR09";"O_CR09"
1473226;"O_CO08";"R_4F04"
1474583;"O_CO08";"O_CO08"
1477041;"D_4F01";"O_CR01"
1477278;"O_CR07";"O_CR02"
1477610;"D_4F01";"O_CR06"
1477688;"D_4F01";"O_CR06"
1478732;"O_CR01";"O_CR01"
1480313;"O_CO08";"O_CO08"
1480372;"D_4F01";"O_RE03"
1481430;"D_4F01";"D_4F01"
1482294;"D_4F01";"D_4F01"
1482400;"D_4F01";"D_4F01"
1483003;"O_CR01";"O_CR02"
1483030;"O_CR02";"O_CR02"
1483312;"O_CO06";"O_CO06"
1483340;"O_CR02";"O_CR02"
1483355;"O_CO08";"R_4F09"
1483887;"O_CR06";"O_CR06"
1483889;"O_CR06";"O_CR06"
1483890;"O_CR06";"O_CR06"
1483909;"O_CO02";"O_CO02"
1484426;"S_CO01";"S_CO01"
1484467;"O_CR02";"R_4F07"
1484505;"O_CO08";"O_CO08"
1486046;"D_4F01";"D_4F01"
1486049;"D_4F01";"D_4F01"
1488489;"O_HU01";"R_4F09"
1489951;"O_CR02";"R_4F09"
1495158;"O_CO03";"O_CO03"
1495206;"S_CO01";"S_4F01"
1495508;"O_CR09";"O_CR09"
1495605;"O_CO08";"O_CO08"
1495619;"O_CO08";"O_CO08"
1496350;"O_CR02";"O_CR01"
1499219;"O_CR09";"O_CO04"
1499236;"S_CO01";"R_4F04"
1499260;"O_CO06";"O_CR09"
1499261;"O_CR09";"O_CR09"
1500093;"O_CR02";"O_CR02"
1500889;"O_CO04";"R_4F09"
1501030;"O_CO04";"D_4F01"
1501404;"O_CR09";"O_CO08"
1501446;"O_CO03";"O_CO03"
1501452;"O_CO03";"O_CO03"
1501455;"O_CO03";"O_CO03"
1501459;"O_CO02";"O_CO02"
1501463;"O_CO03";"O_CO02"
1501464;"O_CO03";"O_CO02"
1501465;"O_CO03";"O_CO02"
1501466;"O_CO02";"O_CO02"
1501468;"O_CO03";"O_CO02"
1501470;"O_CO03";"O_CO02"
1501472;"O_CO03";"O_CO02"
1501514;"D_4F01";"D_4F01"
1501515;"D_4F01";"D_4F01"
1501516;"D_4F01";"D_4F01"
1501517;"D_4F01";"D_4F01"
1501793;"S_CO04";"O_CR03"
1502663;"O_CO03";"O_CO03"
1503567;"D_4F01";"D_4F01"
1503630;"O_CR02";"O_CR02"
1504089;"D_4F01";"D_4F01"
1506112;"O_CR02";"O_CR02"
1506907;"D_4F01";"O_CR06"
1506908;"D_4F01";"D_4F01"
1506909;"O_CO08";"O_CR06"
1507958;"O_CO08";"D_4F01"
1507962;"R_4F09";"R_4F09"
1509096;"O_CR09";"O_CR09"
1509729;"R_4F07";"O_CR06"
1509735;"O_CR09";"O_CR09"
1510068;"D_4F01";"O_CO08"
1512314;"O_CO04";"O_CO04"
1513417;"O_CR02";"O_CO08"
1516161;"O_CR06";"O_CR02"
1517948;"O_CO02";"O_CO03"
1517950;"O_CO02";"O_CO03"
1518581;"O_CO06";"O_CO06"
1518601;"D_4F01";"D_4F01"
1519358;"O_CO08";"O_CO08"
1520104;"O_CR09";"O_CR09"
1520131;"D_4F01";"D_4F01"
1520753;"O_CO07";"S_CO03"
1521258;"D_4F01";"D_4F01"
1521724;"R_4F06";"R_4F06"
1524919;"D_4F01";"O_CO08"
1525609;"O_CO03";"O_CO03"
1525719;"O_HU01";"O_CR06"
1526450;"O_CR02";"O_CR01"
1526458;"O_CO02";"O_CO02"
1526937;"S_CO04";"O_CO07"
1528982;"O_CO03";"O_CO03"
1528988;"O_CO02";"O_CO02"
1529849;"S_CO01";"R_4F05"
1530591;"O_CO03";"O_CO02"
1530592;"O_CO03";"O_CO02"
1530642;"D_4F01";"D_4F01"
1530643;"D_4F01";"D_4F01"
1530994;"O_CO08";"O_CO08"
1531229;"S_CO04";"R_4F07"
1531311;"O_CR06";"O_CR06"
1532271;"O_CO08";"O_CO08"
1532276;"S_CO01";"S_CO01"
1532674;"R_4F06";"R_4F06"
1533104;"O_CO02";"O_CO02"
1533172;"D_4F01";"O_CR02"
1533173;"D_4F01";"O_CO08"
1537573;"O_CO08";"O_CO08"
1537579;"D_4F01";"D_4F01"
1537580;"D_4F01";"D_4F01"
1539433;"O_CO08";"D_4F01"
1540827;"O_CR02";"R_4F07"
1542489;"D_4F01";"R_4F09"
1543749;"D_4F01";"O_CR06"
1544490;"O_CO02";"O_CO03"
1544493;"O_CO02";"O_CO03"
1544497;"O_CO02";"O_CO02"
1544498;"O_CO02";"O_CO02"
1544502;"O_CO02";"O_CO02"
1544529;"D_4F01";"D_4F01"
1544530;"D_4F01";"D_4F01"
1545247;"S_CO03";"S_CO03"
1547841;"R_4F09";"D_4F01"
1547843;"D_4F01";"D_4F01"
1551449;"R_4F09";"R_4F09"
1552427;"D_4F01";"D_4F01"
1553645;"O_CR01";"O_CR01"
1553646;"R_4F04";"R_4F01"
1553672;"S_CO03";"R_4F01"
1555163;"O_CR02";"O_CR02"
1556642;"O_CO03";"O_CO03"
1556644;"O_CO03";"O_CO02"
1556645;"O_CO03";"O_CO02"
1556646;"O_CO03";"O_CO02"
1556693;"D_4F01";"D_4F01"
1557164;"D_4F01";"D_4F01"
1557186;"O_CO08";"O_CO08"
1557189;"O_CR06";"O_CR02"
1557889;"O_CO03";"O_CO03"
1558404;"S_CO03";"S_CO03"
1559309;"O_CO03";"O_CO03"
1559310;"O_CO03";"O_CO03"
1559974;"O_CO06";"O_CO06"
1561018;"O_CO02";"O_CO02"
1562351;"O_CO02";"O_CO02"
1565232;"O_CR02";"O_CR01"
1567059;"O_CO08";"O_CO08"
1570175;"O_CR07";"O_CR07"
1571961;"O_CO03";"O_CO03"
1572325;"O_CO08";"O_CO08"
1572385;"O_CR01";"O_CR02"
1572419;"O_CR02";"O_CR02"
1572425;"O_CO08";"O_CO08"
1572563;"O_CR02";"O_CR02"
1572570;"O_CR02";"O_CR02"
1572666;"S_CO04";"R_4F09"
1578711;"O_CO08";"D_4F01"
1578712;"O_CO08";"D_4F01"
1578714;"O_CO08";"D_4F01"
1578718;"D_4F01";"D_4F01"
1580831;"S_CO04";"S_CO04"
1584350;"O_CR06";"O_CR06"
1588051;"O_CR09";"O_RE03"
1588129;"O_CR06";"O_CR01"
1588143;"O_CO08";"D_4F01"
1588624;"O_CO08";"O_CO08"
1592272;"O_CR09";"O_CR01"
1592488;"R_4F04";"R_4F07"
1592768;"O_CO02";"O_CO03"
1592770;"O_CO02";"O_CO02"
1592793;"D_4F01";"D_4F01"
1593915;"O_CR02";"O_CR02"
1594309;"D_4F01";"D_4F01"
1594578;"S_CO03";"S_CO01"
1597517;"O_CO04";"O_CO04"
1603978;"D_4F01";"D_4F01"
1604000;"D_4F01";"D_4F01"
1605791;"O_CR07";"O_RE04"
1608685;"D_4F01";"D_4F01"
1608690;"D_4F01";"D_4F01"
1608982;"O_CO08";"O_CO08"
1611216;"D_4F01";"D_4F01"
1612735;"D_4F01";"D_4F01"
1616312;"D_4F01";"O_CR08"
1618538;"S_CO04";"S_CO04"
1618544;"O_CO08";"D_4F01"
1620244;"O_CO02";"O_CO02"
1620245;"O_CO03";"O_CO03"
1620249;"O_CO06";"O_CO06"
1620791;"R_4F03";"D_4F01"
1620796;"O_CO06";"O_CO06"
1621834;"O_CR06";"D_4F01"
1622657;"D_4F01";"D_4F01"
1623150;"O_HU05";"O_CR07"
1623203;"O_CO02";"O_CO02"
1623204;"O_CO02";"O_CO02"
1623205;"O_CO02";"O_CO02"
1623216;"D_4F01";"D_4F01"
1623217;"D_4F01";"D_4F01"
1623218;"D_4F01";"D_4F01"
1623460;"D_4F01";"D_4F01"
1623461;"D_4F01";"D_4F01"
1623977;"O_CR02";"O_CR02"
1623978;"O_CR06";"O_CR06"
1624286;"R_4F09";"S_CO04"
1624520;"D_4F01";"O_CO08"
1624783;"S_CO01";"S_CO01"
1624784;"D_4F01";"O_CO08"
1625269;"O_CR02";"R_4F09"
1625273;"D_4F01";"R_4F07"
1625286;"S_CO04";"S_CO04"
1625802;"D_4F01";"D_4F01"
1627500;"D_4F01";"D_4F01"
1628660;"O_CR02";"O_CR02"
1628666;"O_CO01";"O_CO01"
1628686;"O_CR02";"O_CR02"
1628694;"O_CR02";"O_CR02"
1628695;"O_CO04";"O_CO04"
1629098;"O_CR02";"O_CR02"
1629945;"O_CR02";"O_CR02"
1629980;"O_CR02";"O_CR02"
1629983;"O_CR02";"O_CR02"
1629988;"O_CR02";"O_CR02"
1630515;"O_CR02";"O_CR02"
1631879;"O_CR02";"O_CR02"
1632295;"O_CR02";"O_CR02"
1634584;"S_CO04";"S_CO04"
1636840;"O_CO06";"O_CO06"
1636871;"O_CO06";"O_CO06"
1637821;"O_CO06";"R_4F09"
1638073;"O_CR02";"D_4F01"
1638269;"O_CR02";"O_CR02"
1638282;"O_CR02";"O_CR02"
1638567;"O_CO08";"O_CO08"
1638633;"O_CR02";"O_CR02"
1638792;"O_CO02";"O_CO03"
1638793;"O_CO02";"O_CO03"
1638819;"O_CR02";"D_4F01"
1638823;"O_CR02";"O_CR02"
1638826;"O_CR02";"D_4F01"
1638838;"D_4F01";"D_4F01"
1639008;"O_CO08";"O_CO08"
1639557;"D_4F01";"O_CO08"
1639562;"O_CR02";"O_HU03"
1640337;"O_CR06";"O_CR06"
1640845;"D_4F01";"D_4F01"
1640890;"D_4F01";"R_4F09"
1641351;"D_4F01";"D_4F01"
1642023;"D_4F01";"D_4F01"
1642522;"O_CO02";"O_CO02"
1643032;"O_CO03";"O_CO03"
1644220;"O_CO08";"O_CO08"
1644787;"O_CO03";"O_CO03"
1644809;"O_CO02";"O_CO02"
1648431;"O_CO04";"O_CO01"
1648461;"O_CO04";"D_4F01"
1649253;"O_CR07";"O_CR07"
1650357;"O_CR02";"O_CR02"
1650794;"O_CR02";"O_CR02"
1650798;"O_CR02";"D_4F01"
1650801;"O_CO08";"D_4F01"
1650821;"O_CR02";"D_4F01"
1651284;"O_CO08";"O_CO08"
1652045;"O_CO08";"O_CO08"
1653082;"O_CR02";"O_CR02"
1653201;"O_CR02";"O_CR09"
1653244;"O_CR02";"O_CR02"
1653311;"D_4F01";"D_4F01"
1653395;"O_CR02";"O_CR02"
1653652;"O_CO02";"O_CO03"
1653657;"O_CO02";"O_CO02"
1653685;"D_4F01";"D_4F01"
1653687;"D_4F01";"D_4F01"
1654501;"O_CO02";"O_CO02"
1654518;"O_CO03";"O_CO03"
1654530;"D_4F01";"D_4F01"
1654562;"S_CO01";"S_CO02"
1654957;"S_CO04";"O_CO08"
1656222;"O_RE03";"O_HU01"
1656241;"O_CO08";"O_CO01"
1656253;"S_CO01";"S_CO01"
1656712;"D_4F01";"D_4F01"
1656905;"O_CR07";"O_CR07"
1657329;"D_4F01";"D_4F01"
1662692;"O_CR09";"O_CR02"
1662695;"O_CR01";"O_CR07"
1662779;"D_4F01";"D_4F01"
1663119;"O_CO06";"O_CO06"
1663442;"O_CO06";"O_CO06"
1663793;"D_4F01";"D_4F01"
1664302;"R_4F09";"R_4F09"
1664388;"S_CO04";"S_CO04"
1664544;"O_CO03";"O_CO03"
1664553;"O_CR06";"O_CR06"
1665242;"O_CR06";"O_CR02"
1666852;"D_4F01";"O_CO08"
1667272;"D_4F01";"D_4F01"
1667308;"O_CO02";"O_CO02"
1667795;"S_CO01";"S_CO01"
1668357;"S_CO03";"S_CO02"
1668617;"O_CO02";"O_CO03"
1669084;"O_CO04";"O_CO04"
1673278;"D_4F01";"D_4F01"
1676478;"D_4F01";"D_4F01"
1677030;"O_CR09";"D_4F01"
1677889;"O_CR09";"O_CR02"
1677891;"O_CR09";"O_CR02"
1677892;"O_CR09";"O_CR02"
1677895;"O_CR09";"O_CR02"
1678036;"O_CO03";"O_CO03"
1678038;"O_CO02";"O_CO02"
1678039;"O_CO02";"O_CO02"
1678040;"O_CO02";"O_CO02"
1678041;"O_CO03";"O_CO02"
1678042;"O_CO02";"O_CO02"
1678043;"O_CO02";"O_CO02"
1678054;"D_4F01";"D_4F01"
1678634;"D_4F01";"D_4F01"
1678652;"D_4F01";"D_4F01"
1678653;"D_4F01";"D_4F01"
1678654;"D_4F01";"D_4F01"
1678938;"D_4F01";"O_CO08"
1679197;"O_CO06";"O_CO06"
1679198;"O_CO06";"O_CO06"
1679550;"O_CR07";"O_CO07"
1679859;"O_CO02";"O_CO02"
